1,0.5421686746987951,0.33333333333333337,0.1925397696105321,1,0,0,0,0,0,1,0,0,0,0,1,3.0,7.0,168.0,0,1,0,1.0,1.0,1.0,1.0
1,0.0,0.1111111111111111,0.4525507405375754,1,0,0,0,0,0,0,0,1,0,0,1,3.0,7.0,168.0,0,1,0,1.0,1.0,1.0,1.0
1,0.4939759036144578,0.5888888888888889,0.3560065825562261,1,0,0,0,0,0,0,0,0,1,0,1,5.0,5.0,120.0,1,0,0,1.0,1.0,1.0,1.0
1,0.4578313253012049,0.6,0.4882062534284147,1,0,0,0,0,0,1,0,0,0,0,1,5.0,20.0,240.0,0,1,0,1.0,0.0,0.0,1.0
1,0.4819277108433735,0.4444444444444444,0.30608886450905104,1,0,0,0,0,0,0,0,0,1,0,1,0.0,0.0,96.0,0,0,1,1.0,1.0,0.0,1.0
1,0.4457831325301205,0.0222222222222222,0.06308283049917718,0,1,0,0,1,0,0,0,0,0,0,1,5.0,5.0,120.0,1,0,0,1.0,1.0,1.0,1.0
1,0.5903614457831325,0.3111111111111111,0.4201865057597368,0,1,0,0,1,0,0,0,0,0,0,1,3.0,7.0,168.0,0,1,0,1.0,1.0,1.0,1.0
1,0.6024096385542169,0.2222222222222222,0.13274821722435548,0,1,0,0,0,0,0,0,0,0,1,1,5.0,20.0,240.0,0,1,0,1.0,0.0,0.0,1.0
0,0.2891566265060241,0.14444444444444446,0.03400987383433906,1,0,0,0,0,0,0,0,1,0,0,1,5.0,5.0,120.0,1,0,0,1.0,1.0,1.0,1.0
0,0.5421686746987951,0.33333333333333337,0.0718595721338453,1,0,0,0,0,0,0,0,0,1,0,1,0.0,0.0,96.0,0,0,1,1.0,1.0,0.0,1.0
0,0.4384761982161359,0.3933887952032977,0.1513987931980253,0,0,0,1,1,0,0,0,0,0,0,1,10.0,10.0,168.0,1,0,0,1.0,1.0,1.0,0.0
1,0.5180722891566265,0.16666666666666666,0.1108063631376851,0,1,0,0,0,0,0,0,1,0,0,1,2.0,10.0,240.0,0,1,0,1.0,1.0,1.0,1.0
0,0.6987951807228916,0.3555555555555555,0.07295666483817886,1,0,0,0,0,0,0,1,0,0,0,1,10.0,10.0,168.0,1,0,0,1.0,1.0,1.0,0.0
0,0.5421686746987951,0.34444444444444444,0.75973669775096,1,0,0,0,0,0,0,0,1,0,0,1,10.0,10.0,168.0,1,0,0,1.0,1.0,1.0,0.0
1,0.7590361445783133,0.4888888888888889,0.019199122325836537,1,0,0,0,0,0,0,1,0,0,0,1,3.0,7.0,168.0,0,1,0,1.0,1.0,1.0,1.0
0,0.22891566265060245,0.4111111111111111,0.08392759188151401,1,0,0,0,0,0,0,0,1,0,0,1,5.0,5.0,120.0,1,0,0,1.0,1.0,1.0,1.0
0,0.3253012048192772,0.4666666666666667,0.08831596269884813,0,1,0,0,0,0,0,1,0,0,0,1,5.0,5.0,168.0,1,0,0,1.0,1.0,0.0,1.0
1,0.3734939759036144,0.4555555555555556,0.5562260010970926,1,0,0,0,0,0,0,0,1,0,0,1,2.0,10.0,240.0,0,1,0,1.0,1.0,1.0,1.0
1,0.5301204819277109,0.34444444444444444,0.13274821722435548,1,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,72.0,0,0,1,1.0,1.0,1.0,0.0
0,0.4384761982161359,0.3933887952032977,0.17498628634119584,0,0,0,1,0,0,0,0,0,0,1,1,5.0,20.0,240.0,0,1,0,1.0,0.0,0.0,1.0
1,0.6265060240963856,0.3222222222222222,0.3192539769610533,0,1,0,0,0,0,1,0,0,0,0,1,2.0,10.0,168.0,0,1,0,1.0,1.0,0.0,1.0
1,0.5301204819277109,0.6888888888888891,0.16346681294569398,0,1,0,0,0,0,0,0,0,0,1,1,5.0,20.0,240.0,0,1,0,1.0,0.0,0.0,1.0
0,0.4384761982161359,0.3933887952032977,0.1897970378496984,0,0,0,1,1,0,0,0,0,0,0,1,0.0,0.0,72.0,0,0,1,1.0,1.0,1.0,0.0
0,0.5180722891566265,0.2777777777777778,0.7460230389467911,1,0,0,0,0,1,0,0,0,0,0,1,2.0,10.0,168.0,0,1,0,1.0,1.0,0.0,1.0
1,0.6265060240963856,0.3111111111111111,0.5737794843664291,0,1,0,0,1,0,0,0,0,0,0,1,10.0,10.0,168.0,1,0,0,1.0,1.0,1.0,0.0
1,0.0963855421686747,0.21111111111111114,0.4717498628634119,0,1,0,0,0,0,0,0,1,0,0,1,0.0,0.0,96.0,0,0,1,1.0,1.0,0.0,1.0
0,0.21686746987951808,0.08888888888888885,0.12452002194185408,1,0,0,0,1,0,0,0,0,0,0,1,2.0,10.0,168.0,0,1,0,1.0,1.0,0.0,1.0
1,0.6024096385542169,0.4888888888888889,0.3006034009873835,0,1,0,0,0,1,0,0,0,0,0,1,3.0,7.0,168.0,0,1,0,1.0,1.0,1.0,1.0
1,0.7951807228915664,0.07777777777777778,0.11409764125068568,0,1,0,0,0,0,0,0,0,1,0,1,3.0,7.0,168.0,0,1,0,1.0,1.0,1.0,1.0
1,0.3975903614457831,0.8333333333333334,0.4541963795940757,0,1,0,0,0,1,0,0,0,0,0,1,5.0,5.0,120.0,1,0,0,1.0,1.0,1.0,1.0
1,0.012048192771084348,0.3888888888888888,0.10970927043335166,1,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,72.0,0,0,1,1.0,1.0,1.0,0.0
1,0.6746987951807231,0.6777777777777777,0.5068568294020844,0,1,0,0,0,0,0,1,0,0,0,1,2.0,10.0,240.0,0,1,0,1.0,1.0,1.0,1.0
1,0.2891566265060241,0.18888888888888888,0.4278661546900714,1,0,0,0,1,0,0,0,0,0,0,1,2.0,10.0,168.0,0,1,0,1.0,1.0,0.0,1.0
1,0.6265060240963856,0.4777777777777778,0.11135490948985194,1,0,0,0,0,0,0,1,0,0,0,1,3.0,7.0,168.0,0,1,0,1.0,1.0,1.0,1.0
1,0.012048192771084348,0.3222222222222222,0.5907844212835985,1,0,0,0,0,0,0,0,1,0,0,1,0.0,0.0,72.0,0,0,1,1.0,1.0,1.0,0.0
1,0.6144578313253012,0.6111111111111112,0.4360943499725728,0,1,0,0,0,0,0,0,0,0,1,1,5.0,5.0,120.0,1,0,0,1.0,1.0,1.0,1.0
0,0.5180722891566265,0.7333333333333333,0.17169500822819528,0,1,0,0,0,0,0,0,0,1,0,1,3.0,7.0,168.0,0,1,0,1.0,1.0,1.0,1.0
0,0.1204819277108434,0.055555555555555525,0.41963795940757,1,0,0,0,0,1,0,0,0,0,0,1,2.0,10.0,168.0,0,1,0,1.0,1.0,0.0,1.0
1,0.18072289156626506,0.4444444444444444,0.030718595721338508,1,0,0,0,0,0,0,1,0,0,0,1,0.0,0.0,72.0,0,0,1,1.0,1.0,1.0,0.0
1,0.5903614457831325,0.9333333333333336,0.4596818431157434,1,0,0,0,0,0,0,0,0,1,0,1,2.0,10.0,168.0,0,1,0,1.0,1.0,0.0,1.0
0,0.3253012048192772,0.4,0.7361492046077894,1,0,0,0,0,0,0,0,0,1,0,1,5.0,5.0,120.0,1,0,0,1.0,1.0,1.0,1.0
0,0.7951807228915664,0.14444444444444446,0.5940756993965991,1,0,0,0,0,0,0,0,0,1,0,1,5.0,5.0,120.0,1,0,0,1.0,1.0,1.0,1.0
1,0.5662650602409639,0.2444444444444445,0.9473395501919912,1,0,0,0,0,0,0,0,0,1,0,1,0.0,0.0,96.0,0,0,1,1.0,1.0,0.0,1.0
0,0.6867469879518072,0.5111111111111111,0.07624794295117943,0,1,0,0,0,0,0,0,1,0,0,1,2.0,10.0,168.0,0,1,0,1.0,1.0,0.0,1.0
1,0.40963855421686746,0.6222222222222222,0.09105869445968184,1,0,0,0,0,0,0,0,0,1,0,1,5.0,5.0,120.0,1,0,0,1.0,1.0,1.0,1.0
1,0.4337349397590361,0.4444444444444444,0.027427317608337942,1,0,0,0,0,0,1,0,0,0,0,1,10.0,10.0,120.0,1,0,0,1.0,1.0,1.0,1.0
1,0.5662650602409639,0.4555555555555556,0.1371365880416895,1,0,0,0,0,0,0,0,0,1,0,1,5.0,5.0,120.0,1,0,0,1.0,1.0,1.0,1.0
0,0.4384761982161359,0.3933887952032977,0.09325287986834883,0,0,0,1,0,1,0,0,0,0,0,1,5.0,5.0,168.0,1,0,0,1.0,1.0,0.0,1.0
0,0.8313253012048194,0.5111111111111111,0.5227646736149204,0,1,0,0,0,0,1,0,0,0,0,1,0.0,0.0,72.0,0,0,1,1.0,1.0,1.0,0.0
1,0.4384761982161359,0.3933887952032977,0.5650027427317609,0,0,0,1,0,0,1,0,0,0,0,1,5.0,5.0,120.0,1,0,0,1.0,1.0,1.0,1.0
1,0.4698795180722891,0.7999999999999999,0.1453647833241909,0,1,0,0,0,0,0,0,1,0,0,1,2.0,10.0,240.0,0,1,0,1.0,1.0,1.0,1.0
0,0.20481927710843376,0.09999999999999998,0.1760833790455294,1,0,0,0,0,0,0,0,1,0,0,1,10.0,10.0,168.0,1,0,0,1.0,1.0,1.0,0.0
0,0.4384761982161359,0.3933887952032977,0.6823916620954472,0,0,0,1,0,0,0,0,0,1,0,1,5.0,5.0,120.0,1,0,0,1.0,1.0,1.0,1.0
0,0.2409638554216868,0.07777777777777778,0.04223806911684036,1,0,0,0,0,0,0,1,0,0,0,1,10.0,10.0,168.0,1,0,0,1.0,1.0,1.0,0.0
1,0.4578313253012049,0.5111111111111111,0.8261108063631378,1,0,0,0,0,0,1,0,0,0,0,1,3.0,7.0,168.0,0,1,0,1.0,1.0,1.0,1.0
1,0.5903614457831325,0.6222222222222222,0.3093801426220516,0,1,0,0,0,0,0,0,0,0,1,1,5.0,20.0,240.0,0,1,0,1.0,0.0,0.0,1.0
1,0.0963855421686747,0.3666666666666667,0.19089413055403184,0,1,0,0,0,0,0,0,0,1,0,1,3.0,7.0,168.0,0,1,0,1.0,1.0,1.0,1.0
1,0.21686746987951808,0.18888888888888888,0.07460230389467915,1,0,0,0,1,0,0,0,0,0,0,1,0.0,0.0,72.0,0,0,1,1.0,1.0,1.0,0.0
1,0.8795180722891567,0.4555555555555556,0.13219967087218876,0,1,0,0,1,0,0,0,0,0,0,1,10.0,10.0,120.0,1,0,0,1.0,1.0,1.0,1.0
1,0.03614457831325305,0.4888888888888889,0.3340647284695557,0,1,0,0,0,0,0,1,0,0,0,1,10.0,10.0,120.0,1,0,0,1.0,1.0,1.0,1.0
1,0.6626506024096386,0.4777777777777778,0.5074053757542513,1,0,0,0,0,0,1,0,0,0,0,1,5.0,20.0,240.0,0,1,0,1.0,0.0,0.0,1.0
1,0.4457831325301205,0.4,0.496982995063083,1,0,0,0,1,0,0,0,0,0,0,1,2.0,10.0,240.0,0,1,0,1.0,1.0,1.0,1.0
1,0.10843373493975902,0.033333333333333326,0.8573779484366428,1,0,0,0,0,1,0,0,0,0,0,1,3.0,7.0,168.0,0,1,0,1.0,1.0,1.0,1.0
0,0.6867469879518072,0.5,0.11793746571585305,1,0,0,0,0,0,0,0,0,1,0,1,0.0,0.0,72.0,0,0,1,1.0,1.0,1.0,0.0
0,0.2891566265060241,0.6333333333333333,0.2457487657707077,1,0,0,0,0,0,0,1,0,0,0,1,0.0,0.0,72.0,0,0,1,1.0,1.0,1.0,0.0
1,0.7349397590361446,0.18888888888888888,0.3340647284695557,0,1,0,0,0,0,0,1,0,0,0,1,10.0,10.0,168.0,1,0,0,1.0,1.0,1.0,0.0
1,0.6746987951807231,0.5444444444444444,0.5255074053757544,0,1,0,0,0,0,0,0,1,0,0,1,2.0,10.0,168.0,0,1,0,1.0,1.0,0.0,1.0
1,0.40963855421686746,0.8888888888888891,0.21228743828853536,0,1,0,0,0,1,0,0,0,0,0,1,10.0,10.0,168.0,1,0,0,1.0,1.0,1.0,0.0
